,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
28,002594.SZ,20211012,255.0,262.9,253.01,257.01,255.75,1.259999999999991,0.4927,211651.34,5464868.602
29,002594.SZ,20211011,253.1,263.1,248.0,255.75,253.0,2.75,1.087,211972.73,5448306.885
30,002594.SZ,20211008,257.98,259.98,250.0,253.0,249.51,3.490000000000009,1.3987,194103.95,4939109.186
31,002594.SZ,20210930,238.2,249.7,237.2,249.51,236.0,13.509999999999991,5.7246,225038.01,5528259.622
32,002594.SZ,20210929,243.0,244.88,235.0,236.0,246.86,-10.860000000000014,-4.3993,245554.81,5859195.956
33,002594.SZ,20210928,251.9,253.82,246.29,246.86,252.5,-5.639999999999986,-2.2337,162444.38,4060118.403
34,002594.SZ,20210927,254.0,257.49,246.8,252.5,251.77,0.7299999999999898,0.2899,179990.94,4548951.212
35,002594.SZ,20210924,250.96,257.5,247.0,251.77,249.92,1.8500000000000227,0.7402,158267.0,4002973.166
36,002594.SZ,20210923,253.83,257.52,248.88,249.92,247.2,2.719999999999999,1.1003,149784.18,3773864.372
37,002594.SZ,20210922,248.0,251.44,244.03,247.2,255.12,-7.920000000000016,-3.1044,163412.86,4037944.329
38,002594.SZ,20210917,253.0,257.0,250.49,255.12,251.0,4.1200000000000045,1.6414,139421.07,3544731.219
39,002594.SZ,20210916,261.15,264.77,250.53,251.0,261.15,-10.149999999999977,-3.8867,220809.71,5613770.464
40,002594.SZ,20210915,267.89,270.0,260.0,261.15,269.23,-8.080000000000041,-3.0012,218809.11,5742276.749
41,002594.SZ,20210914,261.39,276.0,257.06,269.23,261.36,7.8700000000000045,3.0112,354690.0,9581432.835
42,002594.SZ,20210913,268.33,271.98,259.18,261.36,265.61,-4.25,-1.6001,213491.79,5623333.361
43,002594.SZ,20210910,271.71,272.53,262.64,265.61,271.71,-6.099999999999966,-2.245,238757.36,6341377.79
44,002594.SZ,20210909,272.0,279.58,265.8,271.71,269.59,2.1200000000000045,0.7864,216256.41,5891876.583
45,002594.SZ,20210908,277.9,279.28,268.61,269.59,275.95,-6.360000000000014,-2.3048,182578.06,4971116.497
46,002594.SZ,20210907,277.6,281.11,273.27,275.95,277.6,-1.650000000000034,-0.5944,207633.53,5743962.165
47,002594.SZ,20210906,259.99,279.0,259.0,277.6,254.11,23.49000000000001,9.244,397788.81,10725519.555
48,002594.SZ,20210903,267.01,271.0,250.4,254.11,267.0,-12.889999999999986,-4.8277,287964.13,7420408.93
49,002594.SZ,20210902,267.01,271.99,262.7,267.0,266.3,0.6999999999999886,0.2629,165244.43,4421950.962
50,002594.SZ,20210901,277.0,277.97,257.6,266.3,277.0,-10.699999999999989,-3.8628,287674.22,7678475.358
51,002594.SZ,20210831,286.88,286.88,266.55,277.0,281.97,-4.970000000000027,-1.7626,329668.34,9041075.46
52,002594.SZ,20210830,277.44,288.0,273.96,281.97,288.15,-6.17999999999995,-2.1447,419092.34,11735714.83
53,002594.SZ,20210827,280.99,296.03,280.0,288.15,282.5,5.649999999999977,2.0,262889.3,7628216.261
54,002594.SZ,20210826,297.0,298.77,282.5,282.5,296.2,-13.699999999999989,-4.6253,263681.59,7570972.707
55,002594.SZ,20210825,297.8,299.8,291.0,296.2,298.25,-2.0500000000000114,-0.6873,179145.38,5272706.497
56,002594.SZ,20210824,292.79,302.0,290.05,298.25,289.8,8.449999999999989,2.9158,274399.06,8152952.115
57,002594.SZ,20210823,281.5,294.44,275.55,289.8,285.09,4.710000000000036,1.6521,295826.87,8526532.884
